5/2/2015
1:30:04 PM

0, CH+=0, CH-=199, Range=+/-10, y=a*26.8643-68.1-.131533
1, CH+=1, CH-=199, Range=+/-10, y=b*1318.19-1319.239
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
1.899000	2.686859	1.674286	1.401907	2.477476	3.949061	887.787485	1.401907	2.477476
1.899333	2.686859	1.684413	1.381620	2.492675	3.949061	901.136835	1.381620	2.492675
1.899667	2.691928	1.699603	1.391763	2.497741	4.085235	921.160861	1.391763	2.497741
1.900000	2.712204	1.679349	1.427266	2.487608	4.629933	894.462160	1.427266	2.487608
1.900333	2.722342	1.674286	1.401907	2.472409	4.902282	887.787485	1.401907	2.472409
1.900667	2.691928	1.684413	1.401907	2.512940	4.085235	901.136835	1.401907	2.512940
1.901000	2.717273	1.659095	1.401907	2.502807	4.766108	867.763460	1.401907	2.502807
1.901333	2.717273	1.684413	1.401907	2.482542	4.766108	901.136835	1.401907	2.482542
1.901667	2.727411	1.684413	1.406979	2.472409	5.038457	901.136835	1.406979	2.472409
1.902000	2.727411	1.674286	1.396835	2.477476	5.038457	887.787485	1.396835	2.477476
1.902333	2.707135	1.654032	1.401907	2.482542	4.493759	861.088785	1.401907	2.482542
1.902667	2.707135	1.689476	1.406979	2.457210	4.493759	907.811510	1.406979	2.457210
1.903000	2.707135	1.664159	1.406979	2.497741	4.493759	874.438135	1.406979	2.497741
1.903333	2.691928	1.694540	1.396835	2.487608	4.085235	914.486185	1.396835	2.487608
1.903667	2.717273	1.674286	1.406979	2.518006	4.766108	887.787485	1.406979	2.518006
1.904000	2.717273	1.684413	1.391763	2.467343	4.766108	901.136835	1.391763	2.467343
1.904333	2.717273	1.674286	1.406979	2.482542	4.766108	887.787485	1.406979	2.482542
1.904667	2.712204	1.669222	1.401907	2.487608	4.629933	881.112810	1.401907	2.487608
1.905000	2.722342	1.684413	1.391763	2.507873	4.902282	901.136835	1.391763	2.507873
1.905333	2.717273	1.689476	1.396835	2.518006	4.766108	907.811510	1.396835	2.518006
1.905667	2.752756	1.679349	1.391763	2.507873	5.719329	894.462160	1.391763	2.507873
1.906000	2.762894	1.679349	1.396835	2.502807	5.991678	894.462160	1.396835	2.502807
1.906333	2.757825	1.689476	1.401907	2.492675	5.855504	907.811510	1.401907	2.492675
1.906667	2.737549	1.659095	1.406979	2.487608	5.310806	867.763460	1.406979	2.487608
1.907000	2.757825	1.679349	1.401907	2.472409	5.855504	894.462160	1.401907	2.472409
1.907333	2.747687	1.659095	1.406979	2.512940	5.583155	867.763460	1.406979	2.512940
1.907667	2.757825	1.664159	1.406979	2.487608	5.855504	874.438135	1.406979	2.487608
1.908000	2.762894	1.674286	1.412051	2.482542	5.991678	887.787485	1.412051	2.482542
1.908333	2.778101	1.684413	1.391763	2.492675	6.400202	901.136835	1.391763	2.492675
1.908667	2.767963	1.679349	1.381620	2.482542	6.127853	894.462160	1.381620	2.482542
1.909000	2.762894	1.679349	1.412051	2.502807	5.991678	894.462160	1.412051	2.502807
1.909333	2.742618	1.679349	1.412051	2.512940	5.446980	894.462160	1.412051	2.512940
1.909667	2.747687	1.674286	1.396835	2.502807	5.583155	887.787485	1.396835	2.502807
1.910000	2.778101	1.689476	1.401907	2.497741	6.400202	907.811510	1.401907	2.497741
1.910333	2.783170	1.679349	1.406979	2.497741	6.536376	894.462160	1.406979	2.497741
1.910667	2.778101	1.674286	1.386691	2.497741	6.400202	887.787485	1.386691	2.497741
1.911000	2.767963	1.684413	1.391763	2.467343	6.127853	901.136835	1.391763	2.467343
1.911333	2.737549	1.669222	1.401907	2.497741	5.310806	881.112810	1.401907	2.497741
1.911667	2.767963	1.674286	1.396835	2.497741	6.127853	887.787485	1.396835	2.497741
1.912000	2.752756	1.684413	1.401907	2.492675	5.719329	901.136835	1.401907	2.492675
1.912333	2.757825	1.664159	1.406979	2.487608	5.855504	874.438135	1.406979	2.487608
1.912667	2.732480	1.679349	1.401907	2.472409	5.174631	894.462160	1.401907	2.472409
1.913000	2.727411	1.679349	1.401907	2.482542	5.038457	894.462160	1.401907	2.482542
1.913333	2.717273	1.679349	1.406979	2.502807	4.766108	894.462160	1.406979	2.502807
1.913667	2.727411	1.679349	1.381620	2.507873	5.038457	894.462160	1.381620	2.507873
1.914000	2.722342	1.669222	1.391763	2.507873	4.902282	881.112810	1.391763	2.507873
1.914333	2.757825	1.664159	1.386691	2.512940	5.855504	874.438135	1.386691	2.512940
1.914667	2.737549	1.684413	1.401907	2.472409	5.310806	901.136835	1.401907	2.472409
1.915000	2.681790	1.674286	1.412051	2.497741	3.812886	887.787485	1.412051	2.497741
1.915333	2.712204	1.674286	1.401907	2.497741	4.629933	887.787485	1.401907	2.497741
1.915667	2.722342	1.704667	1.386691	2.492675	4.902282	927.835536	1.386691	2.492675
1.916000	2.696997	1.689476	1.396835	2.477476	4.221410	907.811510	1.396835	2.477476
1.916333	2.712204	1.679349	1.381620	2.472409	4.629933	894.462160	1.381620	2.472409
1.916667	2.691928	1.674286	1.401907	2.472409	4.085235	887.787485	1.401907	2.472409
1.917000	2.656445	1.679349	1.406979	2.462277	3.132014	894.462160	1.406979	2.462277
1.917333	2.671652	1.679349	1.406979	2.492675	3.540537	894.462160	1.406979	2.492675
1.917667	2.656445	1.674286	1.401907	2.497741	3.132014	887.787485	1.401907	2.497741
1.918000	2.651376	1.669222	1.406979	2.487608	2.995839	881.112810	1.406979	2.487608
1.918333	2.676721	1.684413	1.391763	2.472409	3.676712	901.136835	1.391763	2.472409
1.918667	2.615894	1.679349	1.391763	2.502807	2.042618	894.462160	1.391763	2.502807
1.919000	2.626032	1.674286	1.391763	2.507873	2.314967	887.787485	1.391763	2.507873
1.919333	2.605756	1.689476	1.412051	2.512940	1.770269	907.811510	1.412051	2.512940
1.919667	2.600687	1.679349	1.406979	2.497741	1.634094	894.462160	1.406979	2.497741
