,CH1,CH2
Second,Volt,Volt
2.45000e-03,-1.00e-01,-2.60e-01, 
2.46000e-03,-8.00e-02,-2.80e-01, 
2.47000e-03,6.00e-02,-2.60e-01, 
2.48000e-03,8.00e-02,-2.60e-01, 
2.49000e-03,2.00e-01,-2.40e-01, 
2.50000e-03,2.20e-01,-2.60e-01, 
2.51000e-03,3.60e-01,-2.20e-01, 
2.52000e-03,3.80e-01,-2.20e-01, 
2.53000e-03,4.80e-01,-2.20e-01, 
2.54000e-03,5.00e-01,-2.20e-01, 
2.55000e-03,6.20e-01,-1.80e-01, 
2.56000e-03,6.20e-01,-1.80e-01, 
2.57000e-03,7.00e-01,-1.60e-01, 
2.58000e-03,7.20e-01,-1.60e-01, 
2.59000e-03,8.20e-01,-1.20e-01, 
2.60000e-03,8.20e-01,-1.20e-01, 
2.61000e-03,9.00e-01,-8.00e-02, 
2.62000e-03,8.80e-01,-8.00e-02, 
2.63000e-03,9.40e-01,-6.00e-02, 
2.64000e-03,9.40e-01,-4.00e-02, 
2.65000e-03,9.80e-01,-2.00e-02, 
2.66000e-03,9.80e-01,-2.00e-02, 
2.67000e-03,1.00e+00,2.00e-02, 
2.68000e-03,9.80e-01,4.00e-02, 
2.69000e-03,1.00e+00,6.00e-02, 
2.70000e-03,9.80e-01,6.00e-02, 
2.71000e-03,9.40e-01,1.00e-01, 
2.72000e-03,9.60e-01,8.00e-02, 
2.73000e-03,9.00e-01,1.20e-01, 
2.74000e-03,9.00e-01,1.20e-01, 
2.75000e-03,8.40e-01,1.40e-01, 
2.76000e-03,8.00e-01,1.40e-01, 
2.77000e-03,7.20e-01,1.60e-01, 
2.78000e-03,7.20e-01,1.60e-01, 
2.79000e-03,6.20e-01,1.80e-01, 
2.80000e-03,6.20e-01,1.80e-01, 
2.81000e-03,5.00e-01,2.00e-01, 
2.82000e-03,4.80e-01,2.00e-01, 
2.83000e-03,3.80e-01,2.00e-01, 
2.84000e-03,3.40e-01,2.00e-01, 
2.85000e-03,2.40e-01,2.00e-01, 
2.86000e-03,2.20e-01,2.00e-01, 
2.87000e-03,8.00e-02,2.00e-01, 
2.88000e-03,8.00e-02,2.00e-01, 
2.89000e-03,-6.00e-02,1.80e-01, 
2.90000e-03,-8.00e-02,1.80e-01, 
2.91000e-03,-2.20e-01,2.00e-01, 
2.92000e-03,-2.40e-01,1.80e-01, 
2.93000e-03,-3.60e-01,1.40e-01, 
2.94000e-03,-3.80e-01,1.40e-01, 
2.95000e-03,-5.00e-01,1.40e-01, 
2.96000e-03,-5.00e-01,1.40e-01, 
2.97000e-03,-6.00e-01,1.00e-01, 
2.98000e-03,-6.20e-01,1.00e-01, 
2.99000e-03,-7.20e-01,8.00e-02, 
